Publisher,Year_of_Release,Name,Genre,Global_Sales,Critic_Score,User_Score
Sega,1995.0,Panzer Dragoon II Zwei,Shooter,0.31,,
Sega,1995.0,Virtual Hydlide,Role-Playing,0.11,,
Sega,1995.0,Virtua Fighter CG Portrait Series Vol.3: Akira Yuki,Misc,0.09,,
Sega,1995.0,Iron Storm,Shooter,0.34,,
Sega,1995.0,Virtua Fighter CG Portrait Series Vol.6: Lau Chan,Misc,0.04,,
Sega,1995.0,Virtua Fighter CG Portrait Series Vol.2: Jacky Bryant,Misc,0.08,,
Sega,1995.0,Panzer Dragoon,Shooter,0.37,,
Sega,1995.0,Virtua Fighter CG Portrait Series Vol.1: Sarah Bryant,Misc,0.11,,
Sega,1995.0,Cyber Troopers Virtual-On,Fighting,0.42,,
Sega,1995.0,GOTHA: Ismailia Seneki,Strategy,0.08,,
Sega,1995.0,GunGriffon,Simulation,0.19,,
Sega,1995.0,Fighting Vipers,Fighting,0.4,,
Sega,1996.0,Sega Touring Car Championship,Racing,0.11,,
Sega,1996.0,Last Bronx,Fighting,0.13,,
Sega,1996.0,Lunacy,Adventure,0.11,,
Sega,1996.0,Fighters MEGAMiX,Fighting,0.62,,
Sega,1996.0,J-League Victory Goal '96,Sports,0.29,,
Sega,1996.0,The Space Bar,Adventure,0.08,,
Sega,1996.0,J-League Pro Soccer Club wo Tsukurou!,Sports,0.26,,
Sega,1996.0,Dragon Force,Strategy,0.3,,
Sega,1996.0,Winter Heat,Sports,0.11,,
Sega,1996.0,Neon Genesis Evangelion,Adventure,0.44,,
Sega,1996.0,Virtua Cop 2,Shooter,0.3,,
Sega,1996.0,NiGHTS into dreams...,Platform,0.43,,
Sega,1996.0,Saturn Bomberman,Puzzle,0.15,,
Sega,1996.0,Sakura Wars,Adventure,0.55,,
Sega,1996.0,E0: Enemy Zero,Adventure,0.41,,
Sega,1997.0,Sakura Taisen Hanagumi Tsuushin,Misc,0.11,,
Sega,1997.0,Neon Genesis Evangelion 2nd Impression,Role-Playing,0.42,,
Sega,1997.0,Pro Yakyuu Greatest Nine '97,Sports,0.21,,
Sega,1997.0,The House of the Dead,Shooter,0.13,,
Sega,1997.0,Panzer Dragoon Saga,Role-Playing,0.11,,
Sega,1997.0,Hanagumi Taisen Columns,Puzzle,0.12,,
Sega,1997.0,All Japan Pro Wrestling featuring Virtua,Fighting,0.15,,
Sega,1997.0,J-League Pro Soccer Club wo Tsukurou! 2,Sports,0.49,,
Sega,1997.0,Kidou Senkan Nadesico,Strategy,0.15,,
Sega,1997.0,Sonic Jam,Platform,0.12,,
Sega,1997.0,Shining Force III,Strategy,0.13,,
Sega,1998.0,Shining Force III: Scenario 2,Strategy,0.05,,
Sega,1998.0,The House of the Dead 2,Shooter,0.26,,
Sega,1998.0,Nippon Daihyou Team no Kantoku ni Narou! Sekaihatsu Soccer RPG,Sports,0.12,,
Sega,1998.0,Shinseiki Evangelion: Koutetsu no Girlfriend,Adventure,0.11,,
Sega,1998.0,Virtua Fighter 3tb,Fighting,0.37,,
Sega,1998.0,"Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare",Adventure,0.53,,
Sega,1998.0,Pro Yakyuu Team o Tsukurou!,Sports,0.25,,
Sega,1998.0,Burning Rangers,Platform,0.06,,
Sega,1998.0,Sonic Adventure,Platform,2.42,,
Sega,1998.0,Godzilla Generations,Action,0.08,,
Sega,1998.0,Deep Fear,Adventure,0.08,,
Sega,1998.0,Pro Yakyuu Greatest Nine 98,Sports,0.09,,
Sega,1998.0,World Cup '98 France: Road to Win,Sports,0.09,,
Sega,1998.0,Dragon Force II: Kamisarishi Daichi ni,Strategy,0.08,,
Sega,1999.0,Sega Rally Championship 2,Racing,0.41,,
Sega,1999.0,Seaman,Simulation,0.52,82.0,8.4
Sega,1999.0,J-League Pro Soccer Club o Tsukurou!,Sports,0.36,,
Sega,1999.0,Pro Yakyuu Team o Tsukurou!,Sports,0.23,,
Sega,1999.0,Sega Bass Fishing,Sports,0.09,,
Sega,1999.0,Shenmue,Adventure,1.18,88.0,9.4
Sega,1999.0,NFL 2K,Sports,1.2,,
Sega,1999.0,Virtua Striker 2,Sports,0.32,,
Sega,1999.0,NBA 2K,Sports,0.05,,
Sega,2000.0,NFL 2K1,Sports,1.09,97.0,6
Sega,2000.0,Derby Tsuku: Derby Uma o Tsukurou!,Sports,0.08,,
Sega,2000.0,The Typing of the Dead,Shooter,0.05,83.0,7.8
Sega,2000.0,Phantasy Star Online,Role-Playing,0.2,89.0,9.1
Sega,2000.0,Skies of Arcadia,Role-Playing,0.09,93.0,9.4
Sega,2000.0,Soccer Tsuku Tokudai Gou: J-League Pro Soccer Club o Tsukurou,Sports,0.18,,
Sega,2000.0,Crazy Taxi,Racing,1.81,,
Sega,2000.0,"Sakura Wars 2: Kimi, Shinitamou koto Nakare",Adventure,0.1,,
Sega,2000.0,Fighting Vipers 2,Fighting,0.04,,
Sega,2000.0,Sega GT,Racing,0.13,84.0,7.7
Sega,2000.0,Sakura Wars,Adventure,0.11,,
Sega,2001.0,Sonic Adventure 2,Platform,0.12,89.0,8.6
Sega,2001.0,Crazy Taxi 2,Racing,0.07,82.0,8.1
Sega,2001.0,Sonic Advance,Platform,2.24,87.0,8.1
Sega,2001.0,Sakura Wars 3: Paris wa Moeteiru ka,Adventure,0.33,,
Sega,2001.0,Phantasy Star Online Ver. 2,Role-Playing,0.19,80.0,8.9
Sega,2001.0,Sonic Adventure 2 Battle,Platform,2.56,73.0,8.3
Sega,2001.0,Puyo Pop,Puzzle,0.05,84.0,tbd
Sega,2001.0,NFL 2K2,Sports,0.89,85.0,7.5
Sega,2001.0,Shenmue II,Adventure,0.15,88.0,9.4
Sega,2002.0,NCAA College Basketball 2K3,Sports,0.14,84.0,8.4
Sega,2002.0,NHL 2K3,Sports,0.02,89.0,7
Sega,2002.0,NFL 2K3,Sports,0.22,92.0,8.3
Sega,2002.0,Virtua Striker 2002,Sports,0.05,58.0,6
Sega,2002.0,Home Run King,Sports,0.11,66.0,tbd
Sega,2002.0,Soccer Tsuku 2002: J-League Pro Soccer Club o Tsukurou!,Sports,0.55,,
Sega,2002.0,JSRF: Jet Set Radio Future,Action,0.21,88.0,8.2
Sega,2002.0,Sega GT 2002,Racing,0.19,82.0,8.2
Sega,2002.0,"Sakura Wars 4: Koi Seyo,Otome",Adventure,0.29,,
Sega,2002.0,NBA 2K3,Sports,0.32,87.0,7.9
Sega,2002.0,Aero Elite: Combat Academy,Simulation,0.07,64.0,7
Sega,2002.0,NBA 2K2,Sports,1.22,89.0,7.8
Sega,2002.0,NHL 2K3,Sports,0.21,89.0,7.8
Sega,2002.0,Crazy Taxi 3: High Roller,Racing,0.2,69.0,8.5
Sega,2002.0,Baseball Advance,Sports,0.13,80.0,7.8
Sega,2002.0,Beach Spikers: Virtua Beach Volleyball,Sports,0.1,76.0,8.1
Sega,2002.0,NBA 2K2,Sports,0.2,90.0,7.6
Sega,2002.0,Sonic Advance 2,Platform,1.8,83.0,8.3
Sega,2002.0,Virtua Fighter 4,Fighting,1.81,94.0,8
Sega,2002.0,NCAA College Football 2K3,Sports,0.07,70.0,tbd
Sega,2002.0,Sega Soccer Slam,Sports,0.12,66.0,tbd
Sega,2002.0,NBA 2K3,Sports,1.05,89.0,8
Sega,2002.0,NCAA College Basketball 2K3,Sports,0.24,83.0,8
Sega,2002.0,NBA 2K2,Sports,0.12,90.0,8
Sega,2002.0,NFL 2K3,Sports,0.52,,
Sega,2002.0,The Pinball of the Dead,Misc,0.06,79.0,tbd
Sega,2002.0,World Series Baseball,Sports,0.23,85.0,8.8
Sega,2002.0,ToeJam & Earl III: Mission to Earth,Action,0.11,,
Sega,2002.0,Culdcept,Strategy,0.03,78.0,8.9
Sega,2002.0,Panzer Dragoon Orta,Shooter,0.26,90.0,8.5
Sega,2002.0,NHL 2K3,Sports,0.12,89.0,7.1
Sega,2002.0,SEGA Bass Fishing Duel,Sports,0.17,68.0,tbd
Sega,2002.0,NBA 2K3,Sports,0.16,84.0,tbd
Sega,2002.0,Sega Soccer Slam,Sports,0.07,84.0,7.7
Sega,2002.0,Sega Soccer Slam,Sports,0.05,80.0,8.5
Sega,2002.0,NFL 2K2,Sports,0.18,87.0,tbd
Sega,2002.0,Otogi: Myth of Demons,Action,0.13,80.0,8.5
Sega,2002.0,Headhunter,Action,0.38,74.0,7.8
Sega,2002.0,The House of The Dead III,Shooter,0.39,72.0,7.3
Sega,2003.0,World Series Baseball 2K3,Sports,0.15,89.0,8.6
Sega,2003.0,ESPN NFL Football,Sports,0.36,91.0,8.9
Sega,2003.0,Sakura Wars: Atsuki Chishio Ni,Role-Playing,0.24,,
Sega,2003.0,Sonic Heroes,Platform,2.96,64.0,7.8
Sega,2003.0,Sonic Heroes,Platform,1.6,72.0,7.8
Sega,2003.0,ESPN NHL Hockey,Sports,0.11,88.0,8.4
Sega,2003.0,Initial D: Special Stage,Racing,0.27,,
Sega,2003.0,ESPN NBA Basketball,Sports,0.27,87.0,8.2
Sega,2003.0,Pro Yakyuu Team o Tsukurou! 2,Sports,0.23,,
Sega,2003.0,ESPN NHL Hockey,Sports,0.23,90.0,7
Sega,2003.0,Nightshade,Action,0.12,68.0,7.7
Sega,2003.0,Worms 3D,Strategy,0.12,70.0,7.8
Sega,2003.0,World Series Baseball 2K3,Sports,0.25,87.0,8.7
Sega,2003.0,Phantasy Star Online Episode I & II,Role-Playing,0.15,,
Sega,2003.0,Billy Hatcher and the Giant Egg,Platform,0.25,71.0,8.7
Sega,2003.0,Sonic Heroes,Platform,0.9,73.0,7.6
Sega,2003.0,ESPN NBA Basketball,Sports,0.54,89.0,8.4
Sega,2003.0,Jet Grind Radio,Action,0.03,74.0,9.3
Sega,2003.0,ESPN College Hoops,Sports,0.16,83.0,8.5
Sega,2003.0,Worms 3D,Strategy,0.07,69.0,7.6
Sega,2003.0,J-League Pro Soccer Club o Tsukurou! 3,Sports,0.52,,
Sega,2003.0,The King of Route 66,Racing,0.06,57.0,tbd
Sega,2003.0,Phantasy Star Online Episode III: C.A.R.D. Revolution,Role-Playing,0.08,71.0,8.2
Sega,2003.0,ESPN NFL Football,Sports,0.56,91.0,8.5
Sega,2003.0,Worms 3D,Strategy,0.06,69.0,8.4
Sega,2003.0,Otogi 2: Immortal Warriors,Action,0.05,79.0,8.3
Sega,2003.0,Virtua Fighter 4: Evolution,Fighting,0.71,93.0,9
Sega,2003.0,Phantasy Star Online Episode I & II Plus,Role-Playing,0.05,,
Sega,2003.0,Sega GT Online,Racing,0.08,72.0,9.2
Sega,2003.0,Spy Fiction,Action,0.04,61.0,tbd
Sega,2003.0,Sonic Adventure DX: Director's Cut,Platform,1.27,57.0,7.9
Sega,2003.0,Cyber Troopers Virtual-On Marz,Fighting,0.04,,
Sega,2004.0,Blood Will Tell: Tezuka Osamu's Dororo,Adventure,0.04,,
Sega,2004.0,Samurai Jack: The Shadow of Aku,Action,0.02,59.0,tbd
Sega,2004.0,Worms Forts: Under Siege,Strategy,0.07,67.0,8
Sega,2004.0,ESPN College Hoops 2K5,Sports,0.84,86.0,8.1
Sega,2004.0,Football Manager 2005,Sports,0.01,,
Sega,2004.0,2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,Misc,0.53,,
Sega,2004.0,Astro Boy,Action,0.09,54.0,6.9
Sega,2004.0,Worldwide Soccer Manager 2006,Sports,0.02,89.0,
Sega,2004.0,ESPN MLB Baseball,Sports,0.2,,
Sega,2004.0,Tenchu: Fatal Shadows,Action,0.19,58.0,8
Sega,2004.0,Samurai Jack: The Shadow of Aku,Action,0.06,59.0,8.4
Sega,2004.0,Amazing Island,Strategy,0.06,59.0,6.6
Sega,2004.0,ESPN NFL 2K5,Sports,2.62,90.0,8.2
Sega,2004.0,Feel the Magic XY/XX,Puzzle,0.29,75.0,8.1
Sega,2004.0,Puyo Pop Fever,Puzzle,0.01,72.0,tbd
Sega,2004.0,Headhunter: Redemption,Action,0.04,62.0,6.7
Sega,2004.0,OutRun 2,Racing,0.14,,
Sega,2004.0,Sonic Mega Collection Plus,Misc,2.9,73.0,8.6
Sega,2004.0,ESPN MLB Baseball,Sports,0.14,,
Sega,2004.0,ESPN NFL 2K5,Sports,1.63,92.0,9.1
Sega,2004.0,Sega Superstars,Misc,0.17,72.0,7
Sega,2004.0,Seven Samurai 20XX,Action,0.08,52.0,7
Sega,2004.0,Sonic Mega Collection Plus,Misc,0.91,75.0,7.9
Sega,2004.0,Headhunter: Redemption,Action,0.02,59.0,6.8
Sega,2004.0,Shining Tears,Role-Playing,0.09,61.0,6.5
Sega,2004.0,Guess the Logos,Puzzle,0.02,,
Sega,2004.0,J-League Pro Soccer Club o Tsukurou '04,Sports,0.36,,
Sega,2004.0,ESPN College Hoops 2K5,Sports,0.38,86.0,8.3
Sega,2005.0,Shadow The Hedgehog,Platform,0.99,51.0,6.6
Sega,2005.0,Super Monkey Ball Deluxe,Misc,0.15,81.0,8.2
Sega,2005.0,Spartan: Total Warrior,Action,0.22,74.0,8.4
Sega,2005.0,Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS,Action,0.19,,
Sega,2005.0,Sonic Rush,Platform,3.12,82.0,8.5
Sega,2005.0,Shadow The Hedgehog,Platform,0.6,45.0,6
Sega,2005.0,Iron Phoenix,Fighting,0.02,58.0,6.5
Sega,2005.0,Kouchuu Ouja Mushi King,Action,0.72,,
Sega,2005.0,Super Monkey Ball Deluxe,Misc,0.24,78.0,7.7
Sega,2005.0,2 Games in 1: Sonic Pinball Party & Columns Crown,Misc,0.06,,
Sega,2005.0,Virtua Tennis: World Tour (US & Others sales),Sports,0.67,,
Sega,2005.0,Spartan: Total Warrior,Action,0.13,73.0,8.8
Sega,2005.0,Super Monkey Ball: Touch & Roll,Misc,0.75,,
Sega,2005.0,Gunstar Super Heroes,Shooter,0.07,83.0,8.5
Sega,2005.0,Sonic Advance & Sonic Pinball Party Combo Pack,Misc,0.15,,
Sega,2005.0,Kumamon Bomber: Puzzle de Kumamon Taisou,Puzzle,0.42,,
Sega,2005.0,Condemned: Criminal Origins,Action,0.41,81.0,8.2
Sega,2005.0,Bleach GC: Tasogare Ni Mamieru Shinigami,Fighting,0.09,,
Sega,2005.0,Virtua Tennis: World Tour (jp sales),Sports,0.02,,
Sega,2005.0,Spartan: Total Warrior,Action,0.07,73.0,8.3
Sega,2005.0,"Sakura Wars: So Long, My Love",Role-Playing,0.29,81.0,7.3
Sega,2005.0,Touhoku Daigaku Mirai Kagaku Gijutsu Kyoudou Kenkyuu Center Kawashima Ryuuta Kyouju Kanshu: Nou Ryoku Trainer Portable,Misc,0.3,,
Sega,2005.0,SEGA Classics Collection,Misc,0.43,46.0,6.7
Sega,2005.0,Jissen Pachislot Hisshouhou! Hokuto no Ken DS,Misc,0.04,,
Sega,2005.0,Jissen Pachi-Slot Hisshouhou! Aladdin II Evolution,Misc,0.13,,
Sega,2005.0,Yakuza,Action,0.8,75.0,8.2
Sega,2005.0,Sega Casino,Misc,0.09,61.0,
Sega,2005.0,Shining Force NEO,Role-Playing,0.11,69.0,8.1
Sega,2005.0,The Rub Rabbits!,Puzzle,0.07,,
Sega,2005.0,Shadow The Hedgehog,Platform,0.18,49.0,5.5
Sega,2006.0,Sakura Wars 1 & 2,Strategy,0.02,,
Sega,2006.0,Jissen Pachislot Hisshouhou! Hokuto no Ken DS SE,Misc,0.05,,
Sega,2006.0,Medieval II: Total War,Strategy,0.1,88.0,8.9
Sega,2006.0,Kamaitachi no Yoru × 3,Adventure,0.16,,
Sega,2006.0,Sonic the Hedgehog,Platform,1.04,46.0,4.4
Sega,2006.0,OutRun 2006: Coast 2 Coast,Racing,0.04,82.0,8.1
Sega,2006.0,Full Auto,Shooter,0.22,70.0,7.8
Sega,2006.0,Kawashima Ryuuta Kyouju Kanshuu Nouryoku Trainer Portable 2,Misc,0.09,,
Sega,2006.0,Phantasy Star Universe,Role-Playing,0.19,68.0,8.5
Sega,2006.0,Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS 2,Action,0.13,,
Sega,2006.0,Sonic Riders,Racing,0.13,56.0,8.1
Sega,2006.0,Oshare Majo Love and Berry: DS Collection,Misc,1.01,,
Sega,2006.0,Sonic Rivals,Racing,1.42,64.0,7.8
Sega,2006.0,Full Auto 2: Battlelines,Racing,0.18,67.0,7.6
Sega,2006.0,Super Monkey Ball Adventure,Platform,0.15,51.0,7.2
Sega,2006.0,OutRun 2006: Coast 2 Coast,Racing,0.05,81.0,8.8
Sega,2006.0,Sonic Riders,Racing,0.92,59.0,8
Sega,2006.0,SNK vs. Capcom: The Match of the Millennium,Fighting,0.14,,
Sega,2006.0,Doraemon: Nobita no Kyouryuu 2006 DS,Role-Playing,0.05,,
Sega,2006.0,Sega Golf Club: Miyazato San Kyoudai Naizou,Sports,0.01,,
Sega,2006.0,Charlotte's Web,Action,0.09,60.0,tbd
Sega,2006.0,Phantasy Star Universe,Role-Playing,0.12,64.0,7.4
Sega,2006.0,Melty Blood: Act Cadenza,Fighting,0.11,,
Sega,2006.0,Bleach: The Blade of Fate,Fighting,0.45,83.0,7.5
Sega,2006.0,Planetarium Creator Ohira Takayuki Kanshuu: HomeStar Portable - 21st Century Star Navigator,Misc,0.02,,
Sega,2006.0,Sonic Riders,Racing,0.5,55.0,7.2
Sega,2006.0,Worldwide Soccer Manager 2007,Sports,0.02,87.0,
Sega,2006.0,Super Monkey Ball: Banana Blitz,Misc,2.24,74.0,5.7
Sega,2006.0,Virtua Pro Football,Sports,0.02,,
Sega,2006.0,Super Monkey Ball Adventure,Platform,0.03,53.0,6.7
Sega,2006.0,Chromehounds,Simulation,0.28,71.0,7
Sega,2006.0,Bleach: Shattered Blade,Fighting,0.32,58.0,7.5
Sega,2006.0,Mystery Dungeon: Shiren the Wanderer,Role-Playing,0.52,69.0,8.2
Sega,2006.0,Sony Computer Science Kenkyuujo Mogi Kenichirou Hakase Kanshuu: Nou ni Kaikan Aha Taiken!,Misc,0.07,,
Sega,2006.0,Tenka-bito,Strategy,0.03,,
Sega,2006.0,Puyo Puyo! 15th Anniversary,Puzzle,0.28,,
Sega,2006.0,SNK vs. Capcom: The Match of the Millennium,Fighting,1.43,,
Sega,2006.0,Jissen Pachislot Hisshouhou! Hokuto no Ken Portable SE,Misc,0.06,,
Sega,2006.0,Initial D: Street Stage,Racing,0.1,,
Sega,2006.0,Super Monkey Ball Adventure,Platform,0.08,56.0,5.9
Sega,2006.0,Sonic the Hedgehog,Platform,1.16,43.0,4.1
Sega,2006.0,Let's Make a Soccer Team!,Sports,0.23,,
Sega,2006.0,Jissen Pachi-Slot Hisshouhou! Hokuto no Ken SE,Misc,0.24,,
Sega,2006.0,Sega Ages 2500 Series Vol. 26: Dynamite Deka,Action,0.02,,
Sega,2006.0,Yakuza 2,Adventure,1.09,77.0,8.1
Sega,2006.0,Derby Tsuku 5: Derby Uma o Tsukurou!,Sports,0.04,,
Sega,2006.0,Rome: Total War - Gold Edition,Strategy,0.03,,8.6
Sega,2007.0,Puyo Puyo! 15th Anniversary,Puzzle,0.02,,
Sega,2007.0,Kouchuu Ouja Mushi King: Super Collection,Action,0.11,,
Sega,2007.0,San Goku Shi Taisen DS,Strategy,0.16,,
Sega,2007.0,Bleach: Dark Souls,Fighting,0.15,82.0,7.9
Sega,2007.0,Sega Rally Revo,Racing,0.01,74.0,7.6
Sega,2007.0,Virtua Tennis 3,Sports,0.05,79.0,7.7
Sega,2007.0,Jissen Pachi-Slot Hisshouhou! Hokuto no Ken 2,Misc,0.03,,
Sega,2007.0,Virtua Tennis 3,Sports,0.04,80.0,6.8
Sega,2007.0,Doraemon Wii: Himitsu Douguou Ketteisen!,Misc,0.01,,
Sega,2007.0,Shining Force EXA,Role-Playing,0.1,64.0,7.3
Sega,2007.0,Doraemon: Nobita no Shin Makai Daibouken DS,Role-Playing,0.07,,
Sega,2007.0,Shining Wind,Role-Playing,0.13,,
Sega,2007.0,Virtua Tennis 3,Sports,0.01,,7.4
Sega,2007.0,Crush,Puzzle,0.08,83.0,9
Sega,2007.0,Bleach: Dark Souls (JP sales),Fighting,0.1,,
Sega,2007.0,Onsei Kanjou Sokuteiki: Kokoro Scan,Misc,0.04,,
Sega,2007.0,Alien Syndrome,Role-Playing,0.06,48.0,7.1
Sega,2007.0,Imabikisou,Adventure,0.04,,
Sega,2007.0,World Snooker Championship 2007,Sports,0.1,,
Sega,2007.0,PictoImage,Puzzle,0.1,61.0,tbd
Sega,2007.0,Jissen Pachi-Slot Hisshouhou! Mister Magic Neo,Misc,0.02,,
Sega,2007.0,Hokuto no Ken,Fighting,0.05,,
Sega,2007.0,Alien Syndrome,Role-Playing,0.08,51.0,6
Sega,2007.0,Seaman 2: Peking Genjin Ikusei Kit,Simulation,0.06,,
Sega,2007.0,Jissen Pachinko Hisshouhou! CR Sakura Taisen,Misc,0.02,,
Sega,2007.0,Brain Assist,Misc,0.13,53.0,tbd
Sega,2007.0,Sega Ages 2500 Series Vol. 29: Monster World Complete Collection,Role-Playing,0.02,,
Sega,2007.0,Mario & Sonic at the Olympic Games,Sports,7.99,,
Sega,2007.0,The Golden Compass,Action,0.6,43.0,4.9
Sega,2007.0,Sega Rally Revo,Racing,0.63,75.0,7
Sega,2007.0,Virtua Tennis 3,Sports,1.05,80.0,7.9
Sega,2007.0,Football Manager Handheld 2008,Sports,0.34,,
Sega,2007.0,Sonic Rush Adventure,Platform,1.15,78.0,8.2
Sega,2007.0,Sonic Rivals 2,Racing,1.48,60.0,7.8
Sega,2007.0,Ghost Squad,Shooter,0.77,69.0,7.5
Sega,2007.0,Dinosaur King,Strategy,0.22,61.0,8
Sega,2007.0,The Golden Compass,Action,0.28,40.0,4.8
Sega,2007.0,The Golden Compass,Action,0.52,46.0,5.2
Sega,2007.0,World Snooker Championship 2007,Sports,0.01,,
Sega,2007.0,J-League Pro Soccer Club o Tsukurou! 5,Sports,0.19,,
Sega,2007.0,Virtua Fighter 5 Online,Fighting,0.28,89.0,7.6
Sega,2007.0,Virtua Fighter 5,Fighting,1.08,85.0,7.4
Sega,2007.0,Sega Rally Revo,Racing,0.45,77.0,7.2
Sega,2007.0,The Golden Compass,Action,0.46,41.0,4.1
Sega,2007.0,Phantasy Star Universe: Ambition of the Illuminus,Role-Playing,0.26,,8.4
Sega,2007.0,Sega Rally Revo,Racing,0.25,74.0,7.2
Sega,2007.0,NiGHTS: Journey of Dreams,Platform,0.41,69.0,8.5
Sega,2007.0,Sonic and the Secret Rings,Platform,2.73,69.0,6.6
Sega,2007.0,Crazy Taxi: Fare Wars,Racing,0.47,64.0,7.1
Sega,2008.0,Sonic Riders: Zero Gravity,Racing,0.91,56.0,8.1
Sega,2008.0,Golden Axe: Beast Rider,Action,0.32,44.0,5.6
Sega,2008.0,Iron Man,Action,0.68,42.0,6.2
Sega,2008.0,Sega Superstars Tennis,Sports,0.74,65.0,tbd
Sega,2008.0,Sonic Unleashed,Platform,0.95,60.0,7.8
Sega,2008.0,Sega Ages 2500 Series Vol. 33: Fantasy Zone Complete Collection,Shooter,0.04,,
Sega,2008.0,Sonic Unleashed,Platform,0.76,66.0,6.7
Sega,2008.0,Phantasy Star Portable,Role-Playing,0.94,64.0,7.8
Sega,2008.0,Beijing 2008,Sports,0.86,,
Sega,2008.0,The Incredible Hulk,Action,0.26,55.0,6.4
Sega,2008.0,Universe at War: Earth Assault,Action,0.1,66.0,8.3
Sega,2008.0,Sonic Chronicles: The Dark Brotherhood,Role-Playing,0.88,74.0,7.3
Sega,2008.0,The Club,Shooter,0.27,76.0,6.8
Sega,2008.0,Samba De Amigo,Misc,0.88,68.0,8.1
Sega,2008.0,The Incredible Hulk,Action,0.31,46.0,tbd
Sega,2008.0,Culdcept DS,Strategy,0.1,,
Sega,2008.0,Blazer Drive,Role-Playing,0.01,,
Sega,2008.0,Iron Man,Action,0.63,44.0,6.5
Sega,2008.0,San Goku Shi Taisen Ten,Strategy,0.07,,
Sega,2008.0,Sega Superstars Tennis,Sports,0.4,67.0,7.4
Sega,2008.0,Football Manager Handheld 2009,Sports,0.48,,
Sega,2008.0,Sega Bass Fishing,Sports,0.5,59.0,6.3
Sega,2008.0,Bleach: Versus Crusade,Fighting,0.06,,
Sega,2008.0,Condemned 2: Bloodshot,Action,0.39,82.0,8.1
Sega,2008.0,Crimson Gem Saga,Role-Playing,0.06,78.0,7.5
Sega,2008.0,Initial D: Extreme Stage,Racing,0.08,,
Sega,2008.0,Sega Superstars Tennis,Sports,0.38,70.0,8.3
Sega,2008.0,Iron Man,Action,0.51,56.0,7
Sega,2008.0,Dramatic Dungeon: Sakura Wars - Kimi Arugatame,Role-Playing,0.05,,
Sega,2008.0,Viking: Battle for Asgard,Action,0.38,65.0,7.4
Sega,2008.0,Phantasy Star Ø,Role-Playing,0.38,,
Sega,2008.0,Medieval II: Total War Gold Edition,Strategy,0.37,,8
Sega,2008.0,Iron Man,Action,0.54,47.0,5.6
Sega,2008.0,Ryu Ga Gotoku Kenzan!,Adventure,0.36,,
Sega,2008.0,Doraemon: Nobita to Midori no Kyojinden DS,Platform,0.09,,
Sega,2008.0,Iron Man,Action,0.57,45.0,5.9
Sega,2008.0,Iron Man,Action,0.59,44.0,7
Sega,2008.0,Beijing 2008,Sports,0.59,,
Sega,2008.0,Condemned 2: Bloodshot,Action,0.63,80.0,8.4
Sega,2008.0,Golden Axe: Beast Rider,Action,0.33,45.0,5.8
Sega,2008.0,The Incredible Hulk,Action,0.38,50.0,6
Sega,2008.0,Sonic Unleashed,Platform,1.02,54.0,7.9
Sega,2008.0,The Incredible Hulk,Action,0.26,55.0,6.8
Sega,2008.0,Viking: Battle for Asgard,Action,0.44,68.0,8
Sega,2008.0,The House of the Dead 2 & 3 Return,Shooter,1.44,,
Sega,2008.0,Sega Ages 2500 Series Vol. 32: Phantasy Star Complete Collection,Role-Playing,0.02,,
Sega,2008.0,Valkyria Chronicles,Role-Playing,1.27,86.0,8.6
Sega,2008.0,Bleach: The 3rd Phantom,Role-Playing,0.2,59.0,8
Sega,2008.0,Sonic Unleashed,Platform,2.16,66.0,7.3
Sega,2008.0,Nancy Drew: The White Wolf of Icicle Creek,Adventure,0.15,67.0,tbd
Sega,2008.0,Worldwide Soccer Manager 2009,Simulation,1.15,83.0,8.1
Sega,2008.0,Oshiri Kajiri Mushi no Rhythm Lesson DS: Kawai Ongaku Kyoushitsu Kanshuu,Misc,0.02,,
Sega,2008.0,Shiren the Wanderer,Role-Playing,0.19,71.0,7.6
Sega,2008.0,Thunder Force VI,Shooter,0.02,,
Sega,2008.0,Pro Yakyuu Team o Tsukurou!,Sports,0.19,,
Sega,2008.0,NiGHTS into dreams...,Platform,0.01,,
Sega,2008.0,Sonic Riders: Zero Gravity,Racing,0.18,56.0,8.3
Sega,2008.0,Saka-Tsuku DS: Touch and Direct,Sports,0.23,,
Sega,2008.0,Yume Neko DS,Simulation,0.02,,
Sega,2008.0,The Incredible Hulk,Action,0.24,50.0,tbd
Sega,2008.0,The Club,Shooter,0.23,72.0,6.5
Sega,2008.0,Mario & Sonic at the Olympic Games,Sports,5.09,,
Sega,2008.0,Sega Superstars Tennis,Sports,1.05,71.0,7
Sega,2008.0,428: Fuusa Sareta Shibuya de,Adventure,0.13,,
Sega,2008.0,Sands of Destruction,Role-Playing,0.23,63.0,7.9
Sega,2008.0,Let's TAP,Misc,0.17,70.0,6.6
Sega,2008.0,Sega Superstars Tennis,Sports,2.89,67.0,6.8
Sega,2009.0,J-League Pro Soccer Club o Tsukurou! 6: Pride of J,Sports,0.16,,
Sega,2009.0,Stormrise,Strategy,0.02,42.0,4.9
Sega,2009.0,The Conduit,Shooter,0.57,69.0,8.2
